OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Quantity,UnitPrice,TotalAmount,Region,PaymentMethod
110853,2023-05-18,C0457,Customer_457,P003,Bluetooth Speaker,Electronics,3,789,2367,Central,Debit Card
110854,2024-05-25,C0607,Customer_607,P007,Desk Lamp,Home,2,703,1406,Central,Credit Card
110855,2018-05-23,C1262,Customer_1262,P011,Water Bottle,Home,1,272,272,South,Cash on Delivery
110856,2021-05-11,C0727,Customer_727,P007,Desk Lamp,Home,1,711,711,East,Wallet
110857,2018-03-17,C1173,Customer_1173,P004,USB-C Cable,Accessories,5,137,685,North,Credit Card
110858,2024-08-19,C0736,Customer_736,P016,Blender,Home,3,440,1320,East,Wallet
110859,2021-04-03,C1411,Customer_1411,P010,Office Chair,Furniture,2,1573,2832,Central,Wallet
110860,2023-03-16,C0685,Customer_685,P004,USB-C Cable,Accessories,1,144,137,Central,Debit Card
110861,2020-02-04,C0832,Customer_832,P010,Office Chair,Furniture,1,1521,1521,East,EMI
110862,2018-06-19,C1520,Customer_1520,P017,Sunglasses,Accessories,3,223,669,Central,NetBanking
110863,2021-02-18,C0159,Customer_159,P012,T-Shirt,Apparel,1,269,269,North,EMI
110864,2018-08-24,C0510,Customer_510,P020,Electric Kettle,Home,10,520,5200,East,UPI
110865,2020-05-17,C0528,Customer_528,P008,Coffee Maker,Home,1,815,775,East,Debit Card
110866,2023-12-24,C0868,Customer_868,P012,T-Shirt,Apparel,1,226,226,West,UPI
110867,2024-12-21,C0900,Customer_900,P016,Blender,Home,1,476,476,West,Credit Card
110868,2020-12-28,C0041,Customer_41,P018,Smartphone Case,Accessories,3,718,2154,East,Debit Card
110869,2022-02-14,C0927,Customer_927,P008,Coffee Maker,Home,2,1020,2040,South,NetBanking
110870,2018-07-15,C0822,Customer_822,P019,Noise Cancelling Headphones,Electronics,2,2521,5042,West,Credit Card
110871,2024-03-25,C1100,Customer_1100,P012,T-Shirt,Apparel,2,308,616,North,NetBanking
110872,2019-01-28,C0787,Customer_787,P015,LED Monitor,Electronics,1,1478,1478,Central,Debit Card
110873,2019-01-19,C0134,Customer_134,P018,Smartphone Case,Accessories,1,732,732,West,Debit Card
110874,2020-07-04,C0106,Customer_106,P005,Smartwatch,Electronics,1,1572,1337,North,Credit Card
110875,2019-07-13,C1138,Customer_1138,P008,Coffee Maker,Home,3,719,2157,Central,NetBanking
110876,2019-08-30,C1172,Customer_1172,P009,Yoga Mat,Sports,4,521,2084,West,Cash on Delivery
110877,2018-06-13,C0599,Customer_599,P005,Smartwatch,Electronics,5,1294,6470,East,Wallet
110878,2023-07-25,C1057,Customer_1057,P016,Blender,Home,1,462,462,South,NetBanking
110879,2020-05-18,C0459,Customer_459,P014,Backpack,Accessories,1,776,776,Central,EMI
110880,2019-04-05,C0709,Customer_709,P010,Office Chair,Furniture,2,1208,2416,North,NetBanking
110881,2018-11-13,C0495,Customer_495,P010,Office Chair,Furniture,3,1533,4599,South,Credit Card
110882,2024-03-21,C1511,Customer_1511,P010,Office Chair,Furniture,3,1268,3804,West,NetBanking
110883,2021-11-07,C1196,Customer_1196,P012,T-Shirt,Apparel,2,266,532,North,Wallet
110884,2018-09-20,C1298,Customer_1298,P002,Laptop Sleeve,Accessories,1,379,379,East,Wallet
110885,2018-12-02,C0994,Customer_994,P007,Desk Lamp,Home,2,765,1530,East,Debit Card
110886,2022-04-14,C1318,Customer_1318,P019,Noise Cancelling Headphones,Electronics,1,2167,2167,Central,Wallet
110887,2019-10-19,C1255,Customer_1255,P020,Electric Kettle,Home,1,588,588,North,Wallet
110888,2020-09-16,C0034,Customer_34,P016,Blender,Home,1,489,489,West,Cash on Delivery
110889,2022-01-22,C1023,Customer_1023,P006,Running Shoes,Apparel,2,2018,4036,North,UPI
110890,2018-01-07,C0653,Customer_653,P013,Gaming Keyboard,Electronics,1,1617,1617,North,EMI
110891,2018-05-29,C0036,Customer_36,P007,Desk Lamp,Home,1,872,872,East,UPI
110892,2020-02-18,C1443,Customer_1443,P006,Running Shoes,Apparel,3,2055,6165,North,Wallet
110893,2024-01-16,C1121,Customer_1121,P013,Gaming Keyboard,Electronics,1,1446,1446,Central,Cash on Delivery
110894,2022-12-16,C0225,Customer_225,P008,Coffee Maker,Home,5,505,2525,West,Wallet
110895,2018-02-03,C0779,Customer_779,P018,Smartphone Case,Accessories,2,804,1608,East,EMI
110896,2020-10-17,C0358,Customer_358,P006,Running Shoes,Apparel,1,2219,2219,South,Credit Card
110897,2019-02-06,C1519,Customer_1519,P005,Smartwatch,Electronics,1,1265,1265,West,Debit Card
110898,2018-02-04,C0215,Customer_215,P019,Noise Cancelling Headphones,Electronics,1,2600,2600,North,EMI
110899,2022-01-27,C1516,Customer_1516,P012,T-Shirt,Apparel,1,238,238,West,Debit Card
110900,2020-08-04,C0142,Customer_142,P012,T-Shirt,Apparel,1,261,261,Central,Wallet
110901,2023-02-07,C0033,Customer_33,P013,Gaming Keyboard,Electronics,1,1538,1538,Central,EMI
110902,2018-08-15,C0315,Customer_315,P003,Bluetooth Speaker,Electronics,2,579,1158,East,Credit Card
110903,2022-07-30,C0987,Customer_987,P006,Running Shoes,Apparel,1,1814,1814,South,NetBanking
110904,2024-03-16,C0282,Customer_282,P003,Bluetooth Speaker,Electronics,1,463,463,West,Debit Card
110905,2020-02-27,C1479,Customer_1479,P020,Electric Kettle,Home,2,660,1320,South,NetBanking
110906,2020-08-21,C1067,Customer_1067,P014,Backpack,Accessories,2,557,1114,West,Cash on Delivery
110907,2024-08-04,C1188,Customer_1188,P020,Electric Kettle,Home,1,589,589,Central,NetBanking
110908,2022-03-30,C0747,Customer_747,P008,Coffee Maker,Home,1,1010,1010,East,Credit Card
110909,2019-04-18,C0368,Customer_368,P011,Water Bottle,Home,1,297,297,East,Wallet
110910,2021-06-22,C0400,Customer_400,P008,Coffee Maker,Home,5,1078,5390,South,NetBanking
110911,2018-03-17,C0069,Customer_69,P002,Laptop Sleeve,Accessories,1,517,517,North,EMI
110912,2022-01-05,C0045,Customer_45,P020,Electric Kettle,Home,1,495,495,Central,UPI
110913,2018-01-26,C1017,Customer_1017,P001,Wireless Mouse,Electronics,1,371,371,South,UPI
110914,2022-05-05,C0171,Customer_171,P008,Coffee Maker,Home,1,986,986,North,EMI
110915,2020-01-21,C0668,Customer_668,P003,Bluetooth Speaker,Electronics,10,778,7780,Central,UPI
110916,2020-07-24,C1300,Customer_1300,P008,Coffee Maker,Home,5,953,4765,East,Credit Card
110917,2024-10-19,C0709,Customer_709,P019,Noise Cancelling Headphones,Electronics,1,1653,1653,South,Credit Card
110918,2024-10-30,C1231,Customer_1231,P018,Smartphone Case,Accessories,10,738,7380,West,Credit Card
110919,2020-01-27,C0798,Customer_798,P013,Gaming Keyboard,Electronics,4,1081,4324,East,Wallet
110920,2022-12-17,C1248,Customer_1248,P012,T-Shirt,Apparel,1,264,264,North,Wallet
110921,2019-09-14,C0900,Customer_900,P011,Water Bottle,Home,1,220,220,West,Debit Card
110922,2023-06-03,C0584,Customer_584,P001,Wireless Mouse,Electronics,3,352,1004,West,EMI
110923,2018-06-01,C0172,Customer_172,P013,Gaming Keyboard,Electronics,1,1594,1594,East,UPI
110924,2021-03-11,C1161,Customer_1161,P011,Water Bottle,Home,1,241,241,North,EMI
110925,2019-11-21,C0503,Customer_503,P005,Smartwatch,Electronics,2,1181,2362,North,Cash on Delivery
110926,2019-02-12,C0875,Customer_875,P004,USB-C Cable,Accessories,1,188,188,Central,Debit Card
110927,2022-11-12,C0051,Customer_51,P008,Coffee Maker,Home,1,985,985,North,NetBanking
110928,2020-06-09,C0684,Customer_684,P004,USB-C Cable,Accessories,1,123,123,East,NetBanking
110929,2021-02-22,C0961,Customer_961,P014,Backpack,Accessories,1,619,619,Central,Wallet
110930,2023-10-28,C0141,Customer_141,P017,Sunglasses,Accessories,1,383,383,East,Debit Card
110931,2022-08-15,C1245,Customer_1245,P019,Noise Cancelling Headphones,Electronics,2,1474,2948,West,Debit Card
110932,2021-05-03,C1276,Customer_1276,P004,USB-C Cable,Accessories,1,161,161,North,Wallet
110933,2020-02-12,C1165,Customer_1165,P005,Smartwatch,Electronics,1,1257,1257,Central,NetBanking
110934,2018-09-17,C0161,Customer_161,P006,Running Shoes,Apparel,1,1993,1993,South,EMI
110935,2020-01-22,C0781,Customer_781,P004,USB-C Cable,Accessories,1,130,130,East,Debit Card
110936,2018-09-26,C0697,Customer_697,P006,Running Shoes,Apparel,5,2056,10280,Central,Debit Card
110937,2023-04-10,C1291,Customer_1291,P018,Smartphone Case,Accessories,1,982,982,South,NetBanking
110938,2018-12-05,C1332,Customer_1332,P001,Wireless Mouse,Electronics,5,316,1580,South,EMI
110939,2018-04-14,C1242,Customer_1242,P015,LED Monitor,Electronics,2,2433,4866,East,EMI
110940,2022-12-03,C0032,Customer_32,P011,Water Bottle,Home,4,360,1440,North,Credit Card
110941,2024-08-27,C0474,Customer_474,P003,Bluetooth Speaker,Electronics,4,819,3276,North,Credit Card
110942,2019-07-18,C0161,Customer_161,P017,Sunglasses,Accessories,1,337,337,Central,UPI
110943,2023-10-11,C1040,Customer_1040,P015,LED Monitor,Electronics,1,2311,2311,North,Debit Card
110944,2018-08-01,C0144,Customer_144,P002,Laptop Sleeve,Accessories,2,509,1018,Central,NetBanking
110945,2023-03-02,C1568,Customer_1568,P017,Sunglasses,Accessories,1,373,373,West,Debit Card
110946,2019-01-24,C1008,Customer_1008,P016,Blender,Home,1,401,381,Central,Debit Card
110947,2020-10-28,C0033,Customer_33,P015,LED Monitor,Electronics,1,1948,1948,East,EMI
110948,2021-08-21,C0606,Customer_606,P003,Bluetooth Speaker,Electronics,2,773,1546,East,EMI
110949,2018-10-15,C1019,Customer_1019,P009,Yoga Mat,Sports,2,499,974,West,NetBanking
110950,2023-04-05,C0095,Customer_95,P020,Electric Kettle,Home,10,495,4950,South,NetBanking
110951,2022-03-15,C0949,Customer_949,P008,Coffee Maker,Home,1,888,888,Central,Cash on Delivery
110952,2022-06-01,C1555,Customer_1555,P004,USB-C Cable,Accessories,1,121,121,West,Debit Card
110953,2020-09-05,C0914,Customer_914,P010,Office Chair,Furniture,2,1314,2628,Central,Cash on Delivery
110954,2020-09-02,C0149,Customer_149,P014,Backpack,Accessories,2,498,996,East,NetBanking
110955,2018-04-29,C1248,Customer_1248,P010,Office Chair,Furniture,3,1323,3969,North,EMI
110956,2020-03-21,C0604,Customer_604,P014,Backpack,Accessories,1,444,444,North,Wallet
110957,2024-01-21,C0421,Customer_421,P001,Wireless Mouse,Electronics,3,449,1347,West,Debit Card
110958,2018-03-08,C0252,Customer_252,P002,Laptop Sleeve,Accessories,2,406,812,East,EMI
110959,2021-07-06,C1410,Customer_1410,P001,Wireless Mouse,Electronics,3,386,1081,Central,EMI
110960,2023-01-28,C1012,Customer_1012,P003,Bluetooth Speaker,Electronics,3,844,2532,Central,Wallet
110961,2020-01-01,C0135,Customer_135,P019,Noise Cancelling Headphones,Electronics,1,2506,2506,Central,Debit Card
110962,2023-04-15,C0298,Customer_298,P017,Sunglasses,Accessories,1,351,351,South,NetBanking
110963,2021-10-26,C1431,Customer_1431,P012,T-Shirt,Apparel,1,295,295,East,NetBanking
110964,2022-11-17,C0226,Customer_226,P020,Electric Kettle,Home,1,575,547,Central,EMI
110965,2019-04-02,C0377,Customer_377,P014,Backpack,Accessories,1,518,518,West,Cash on Delivery
110966,2024-01-26,C1170,Customer_1170,P015,LED Monitor,Electronics,2,2271,4542,North,Wallet
110967,2019-01-12,C0445,Customer_445,P004,USB-C Cable,Accessories,1,144,144,East,NetBanking
110968,2020-05-12,C1213,Customer_1213,P011,Water Bottle,Home,1,260,260,North,EMI
110969,2020-03-19,C0552,Customer_552,P003,Bluetooth Speaker,Electronics,4,922,3642,North,NetBanking
110970,2018-06-16,C0248,Customer_248,P014,Backpack,Accessories,1,507,507,North,EMI
110971,2019-06-24,C0647,Customer_647,P019,Noise Cancelling Headphones,Electronics,5,2502,12385,West,NetBanking
110972,2022-08-05,C0703,Customer_703,P014,Backpack,Accessories,2,561,1122,North,NetBanking
110973,2018-08-24,C0905,Customer_905,P003,Bluetooth Speaker,Electronics,1,948,948,South,UPI
110974,2019-06-30,C1545,Customer_1545,P001,Wireless Mouse,Electronics,1,363,363,Central,Cash on Delivery
110975,2023-12-14,C0714,Customer_714,P005,Smartwatch,Electronics,5,1447,7235,South,UPI
110976,2022-07-13,C1573,Customer_1573,P003,Bluetooth Speaker,Electronics,2,776,1552,Central,Cash on Delivery
110977,2020-11-08,C1141,Customer_1141,P015,LED Monitor,Electronics,2,2416,4832,South,Cash on Delivery
110978,2023-09-29,C1578,Customer_1578,P007,Desk Lamp,Home,1,536,536,East,Wallet
110979,2019-01-05,C1337,Customer_1337,P020,Electric Kettle,Home,2,582,1048,North,Debit Card
110980,2020-01-21,C1229,Customer_1229,P017,Sunglasses,Accessories,1,390,390,Central,Credit Card
110981,2019-12-12,C1269,Customer_1269,P009,Yoga Mat,Sports,1,400,380,Central,Cash on Delivery
110982,2020-04-29,C0616,Customer_616,P011,Water Bottle,Home,1,304,304,Central,EMI
110983,2018-02-16,C1190,Customer_1190,P004,USB-C Cable,Accessories,1,110,110,North,Debit Card
110984,2022-03-18,C1005,Customer_1005,P006,Running Shoes,Apparel,1,1995,1995,East,Debit Card
110985,2019-01-23,C1451,Customer_1451,P016,Blender,Home,3,521,1563,South,Credit Card
110986,2019-02-18,C0235,Customer_235,P007,Desk Lamp,Home,1,629,629,South,Debit Card
110987,2020-11-02,C0913,Customer_913,P012,T-Shirt,Apparel,1,216,216,West,Debit Card
110988,2019-01-13,C0720,Customer_720,P007,Desk Lamp,Home,10,621,6210,North,Cash on Delivery
110989,2018-12-31,C0517,Customer_517,P003,Bluetooth Speaker,Electronics,2,741,1445,South,Credit Card
110990,2018-02-25,C1215,Customer_1215,P008,Coffee Maker,Home,1,933,794,Central,UPI
110991,2019-07-19,C1273,Customer_1273,P015,LED Monitor,Electronics,1,1560,1560,West,Cash on Delivery
110992,2023-09-10,C0454,Customer_454,P011,Water Bottle,Home,2,281,548,East,Wallet
110993,2020-11-23,C0005,Customer_5,P007,Desk Lamp,Home,1,595,595,South,Credit Card
110994,2018-04-01,C0403,Customer_403,P018,Smartphone Case,Accessories,3,812,2436,West,UPI
110995,2018-08-25,C1141,Customer_1141,P013,Gaming Keyboard,Electronics,1,1059,954,Central,Debit Card
110996,2021-06-15,C0880,Customer_880,P008,Coffee Maker,Home,2,907,1769,South,Credit Card
110997,2023-02-19,C0286,Customer_286,P001,Wireless Mouse,Electronics,1,246,246,Central,Credit Card
110998,2018-06-13,C1331,Customer_1331,P011,Water Bottle,Home,4,331,1324,South,Wallet
110999,2019-03-31,C1351,Customer_1351,P014,Backpack,Accessories,1,642,642,Central,Wallet
111000,2018-04-09,C0321,Customer_321,P002,Laptop Sleeve,Accessories,1,489,489,West,Cash on Delivery
111001,2024-08-10,C0098,Customer_98,P020,Electric Kettle,Home,2,491,982,South,Cash on Delivery
111002,2018-08-05,C0253,Customer_253,P011,Water Bottle,Home,1,351,351,Central,EMI
111003,2019-04-13,C0169,Customer_169,P001,Wireless Mouse,Electronics,1,377,377,South,Wallet
111004,2018-10-30,C0914,Customer_914,P006,Running Shoes,Apparel,1,1849,1849,Central,UPI
111005,2018-08-09,C1058,Customer_1058,P008,Coffee Maker,Home,3,951,2853,North,Cash on Delivery
111006,2018-12-20,C0040,Customer_40,P014,Backpack,Accessories,1,630,630,North,Credit Card
111007,2021-05-22,C0145,Customer_145,P016,Blender,Home,1,449,449,South,Credit Card
111008,2023-05-30,C1050,Customer_1050,P005,Smartwatch,Electronics,1,1078,1078,West,UPI
111009,2024-06-14,C1494,Customer_1494,P020,Electric Kettle,Home,1,596,596,West,Credit Card
111010,2018-02-05,C1415,Customer_1415,P016,Blender,Home,3,456,1368,South,Cash on Delivery
111011,2018-05-21,C0194,Customer_194,P013,Gaming Keyboard,Electronics,1,1812,1812,South,Wallet
111012,2018-10-22,C0609,Customer_609,P018,Smartphone Case,Accessories,1,912,912,North,NetBanking
111013,2020-04-13,C0206,Customer_206,P012,T-Shirt,Apparel,1,242,242,East,Cash on Delivery
111014,2020-03-07,C0512,Customer_512,P014,Backpack,Accessories,2,558,1116,North,Credit Card
111015,2021-04-16,C0850,Customer_850,P020,Electric Kettle,Home,4,481,1924,Central,Cash on Delivery
111016,2018-09-11,C1411,Customer_1411,P018,Smartphone Case,Accessories,1,713,571,East,UPI
111017,2022-10-20,C0462,Customer_462,P011,Water Bottle,Home,5,258,1239,East,UPI
111018,2024-10-14,C1291,Customer_1291,P012,T-Shirt,Apparel,1,256,256,North,Credit Card
111019,2019-08-29,C0303,Customer_303,P005,Smartwatch,Electronics,1,1263,1263,South,Debit Card
111020,2023-04-26,C0367,Customer_367,P002,Laptop Sleeve,Accessories,1,464,372,East,Debit Card
111021,2021-04-17,C1224,Customer_1224,P007,Desk Lamp,Home,10,752,7520,North,Wallet
111022,2020-03-11,C0279,Customer_279,P017,Sunglasses,Accessories,1,284,284,North,Wallet
111023,2020-04-18,C0167,Customer_167,P004,USB-C Cable,Accessories,2,150,300,North,Debit Card
111024,2018-07-31,C0827,Customer_827,P019,Noise Cancelling Headphones,Electronics,1,2023,2023,West,Debit Card
111025,2019-11-29,C0205,Customer_205,P020,Electric Kettle,Home,1,633,633,East,Debit Card
111026,2020-03-15,C0071,Customer_71,P012,T-Shirt,Apparel,1,267,267,East,Debit Card
111027,2020-09-03,C0257,Customer_257,P011,Water Bottle,Home,2,277,554,North,Credit Card
111028,2018-05-15,C0405,Customer_405,P001,Wireless Mouse,Electronics,4,368,1472,West,EMI
111029,2021-11-08,C0200,Customer_200,P007,Desk Lamp,Home,1,876,745,Central,NetBanking
111030,2024-06-10,C1309,Customer_1309,P016,Blender,Home,1,567,567,South,Credit Card
111031,2022-04-14,C0920,Customer_920,P001,Wireless Mouse,Electronics,2,376,752,South,Cash on Delivery
111032,2020-08-06,C0480,Customer_480,P011,Water Bottle,Home,1,229,229,West,Credit Card
111033,2019-04-06,C0065,Customer_65,P011,Water Bottle,Home,3,246,738,West,NetBanking
111034,2020-05-10,C0025,Customer_25,P013,Gaming Keyboard,Electronics,1,1299,1299,West,EMI
111035,2019-04-22,C0699,Customer_699,P010,Office Chair,Furniture,4,1816,7264,North,EMI
111036,2020-05-17,C0874,Customer_874,P012,T-Shirt,Apparel,1,263,263,North,EMI
111037,2022-03-15,C0385,Customer_385,P010,Office Chair,Furniture,2,1641,3282,West,NetBanking
111038,2019-12-06,C0867,Customer_867,P004,USB-C Cable,Accessories,1,129,129,East,EMI
111039,2020-02-13,C1214,Customer_1214,P018,Smartphone Case,Accessories,1,722,722,South,NetBanking
111040,2023-03-19,C0415,Customer_415,P015,LED Monitor,Electronics,1,2385,2385,South,UPI
111041,2020-10-08,C1280,Customer_1280,P008,Coffee Maker,Home,1,1206,1206,North,NetBanking
111042,2019-11-22,C1551,Customer_1551,P006,Running Shoes,Apparel,4,1631,6524,West,Debit Card
111043,2018-03-02,C0126,Customer_126,P001,Wireless Mouse,Electronics,1,371,371,South,Wallet
111044,2023-03-13,C0815,Customer_815,P011,Water Bottle,Home,2,338,676,East,NetBanking
111045,2019-04-05,C1211,Customer_1211,P005,Smartwatch,Electronics,1,1246,1246,West,EMI
111046,2022-03-01,C0584,Customer_584,P016,Blender,Home,1,514,514,West,Wallet
111047,2022-12-03,C0302,Customer_302,P013,Gaming Keyboard,Electronics,5,1217,6085,East,Credit Card
111048,2021-07-18,C0152,Customer_152,P017,Sunglasses,Accessories,1,389,389,East,NetBanking
111049,2019-06-17,C1527,Customer_1527,P011,Water Bottle,Home,1,300,300,Central,Cash on Delivery
111050,2023-01-18,C0463,Customer_463,P004,USB-C Cable,Accessories,1,103,103,East,NetBanking
111051,2024-03-31,C1122,Customer_1122,P016,Blender,Home,1,423,423,North,Wallet
111052,2018-06-11,C0418,Customer_418,P007,Desk Lamp,Home,1,645,645,North,EMI
111053,2019-03-29,C0697,Customer_697,P005,Smartwatch,Electronics,5,1294,6212,Central,Credit Card
111054,2019-01-10,C0753,Customer_753,P012,T-Shirt,Apparel,1,224,224,West,NetBanking
111055,2020-07-16,C1338,Customer_1338,P001,Wireless Mouse,Electronics,4,305,1220,Central,Cash on Delivery
111056,2020-08-12,C0609,Customer_609,P002,Laptop Sleeve,Accessories,2,656,1312,North,Credit Card
111057,2019-10-10,C1472,Customer_1472,P020,Electric Kettle,Home,5,542,2629,East,Wallet
111058,2018-09-11,C0172,Customer_172,P004,USB-C Cable,Accessories,2,141,282,West,Wallet
111059,2019-11-08,C1351,Customer_1351,P005,Smartwatch,Electronics,5,1562,7576,North,NetBanking
111060,2024-05-24,C0310,Customer_310,P008,Coffee Maker,Home,1,573,573,East,UPI
111061,2018-01-20,C0605,Customer_605,P004,USB-C Cable,Accessories,5,167,835,West,UPI
111062,2019-10-12,C0189,Customer_189,P006,Running Shoes,Apparel,1,2077,2077,Central,Wallet
111063,2023-06-30,C0630,Customer_630,P012,T-Shirt,Apparel,1,240,240,Central,Cash on Delivery
111064,2018-07-07,C0748,Customer_748,P015,LED Monitor,Electronics,1,2147,2147,North,Wallet
111065,2023-02-20,C0736,Customer_736,P007,Desk Lamp,Home,5,780,3783,West,EMI
111066,2018-03-05,C0814,Customer_814,P005,Smartwatch,Electronics,5,1139,5695,Central,NetBanking
111067,2018-01-11,C0597,Customer_597,P017,Sunglasses,Accessories,2,440,880,North,Debit Card
111068,2019-05-01,C1212,Customer_1212,P004,USB-C Cable,Accessories,3,123,369,East,Wallet
111069,2021-01-01,C0737,Customer_737,P017,Sunglasses,Accessories,1,315,315,West,Cash on Delivery
111070,2021-10-12,C0142,Customer_142,P009,Yoga Mat,Sports,2,446,892,North,NetBanking
111071,2019-09-28,C1578,Customer_1578,P017,Sunglasses,Accessories,1,263,263,South,Credit Card
111072,2021-03-16,C1175,Customer_1175,P018,Smartphone Case,Accessories,1,890,890,West,Wallet
111073,2024-07-18,C0497,Customer_497,P004,USB-C Cable,Accessories,1,159,159,East,Credit Card
111074,2019-05-07,C1287,Customer_1287,P010,Office Chair,Furniture,4,1916,7664,North,Credit Card
111075,2018-08-04,C0100,Customer_100,P002,Laptop Sleeve,Accessories,1,422,422,North,Credit Card
111076,2018-01-12,C0798,Customer_798,P009,Yoga Mat,Sports,1,384,384,North,UPI
111077,2019-01-03,C0083,Customer_83,P011,Water Bottle,Home,2,319,638,South,UPI
111078,2019-10-22,C0357,Customer_357,P001,Wireless Mouse,Electronics,1,229,229,South,UPI
111079,2019-06-17,C0217,Customer_217,P012,T-Shirt,Apparel,1,219,219,South,Cash on Delivery
111080,2024-02-16,C0332,Customer_332,P002,Laptop Sleeve,Accessories,1,545,545,East,NetBanking
111081,2022-03-02,C0792,Customer_792,P015,LED Monitor,Electronics,1,1435,1435,South,Cash on Delivery
111082,2018-11-01,C0138,Customer_138,P016,Blender,Home,1,449,449,South,Wallet
111083,2019-12-29,C0400,Customer_400,P018,Smartphone Case,Accessories,1,749,749,North,UPI
111084,2022-12-22,C0366,Customer_366,P018,Smartphone Case,Accessories,1,878,878,West,EMI
111085,2018-07-03,C0833,Customer_833,P018,Smartphone Case,Accessories,1,654,654,South,UPI
111086,2021-10-24,C0243,Customer_243,P002,Laptop Sleeve,Accessories,3,479,1390,East,Debit Card
111087,2023-07-23,C1182,Customer_1182,P005,Smartwatch,Electronics,1,1349,1349,North,UPI
111088,2019-03-11,C1058,Customer_1058,P009,Yoga Mat,Sports,2,425,850,Central,UPI
111089,2022-08-28,C0452,Customer_452,P003,Bluetooth Speaker,Electronics,1,788,788,North,Wallet
111090,2018-08-29,C1249,Customer_1249,P004,USB-C Cable,Accessories,1,187,187,Central,EMI
111091,2018-11-14,C0707,Customer_707,P009,Yoga Mat,Sports,1,386,386,Central,Wallet
111092,2018-02-20,C1567,Customer_1567,P002,Laptop Sleeve,Accessories,1,537,537,North,UPI
111093,2020-12-07,C0607,Customer_607,P002,Laptop Sleeve,Accessories,1,543,543,Central,Wallet
111094,2024-06-16,C1384,Customer_1384,P011,Water Bottle,Home,1,264,264,North,Wallet
111095,2021-07-21,C0500,Customer_500,P012,T-Shirt,Apparel,2,254,508,West,EMI
111096,2022-03-10,C0988,Customer_988,P020,Electric Kettle,Home,3,596,1788,South,Credit Card
111097,2023-03-23,C1583,Customer_1583,P015,LED Monitor,Electronics,1,1616,1616,South,EMI
111098,2018-07-30,C0590,Customer_590,P020,Electric Kettle,Home,1,677,542,West,NetBanking
111099,2019-08-27,C0272,Customer_272,P017,Sunglasses,Accessories,2,282,564,Central,EMI
111100,2020-03-04,C0564,Customer_564,P007,Desk Lamp,Home,2,655,1310,North,Cash on Delivery
111101,2021-06-22,C1079,Customer_1079,P015,LED Monitor,Electronics,1,2159,1728,West,Debit Card
111102,2024-10-01,C0992,Customer_992,P016,Blender,Home,3,511,1533,Central,Debit Card
111103,2019-05-03,C0956,Customer_956,P016,Blender,Home,1,291,291,North,NetBanking
111104,2021-03-16,C0005,Customer_5,P005,Smartwatch,Electronics,2,1170,2340,Central,UPI
111105,2020-06-09,C1171,Customer_1171,P011,Water Bottle,Home,2,385,770,Central,Wallet
111106,2020-11-24,C0086,Customer_86,P011,Water Bottle,Home,1,291,291,North,NetBanking
111107,2018-03-15,C0623,Customer_623,P002,Laptop Sleeve,Accessories,2,497,994,South,NetBanking
111108,2019-10-25,C1480,Customer_1480,P009,Yoga Mat,Sports,1,434,434,Central,Wallet
111109,2018-10-23,C0303,Customer_303,P002,Laptop Sleeve,Accessories,1,529,529,Central,UPI
111110,2020-09-25,C0578,Customer_578,P017,Sunglasses,Accessories,1,257,257,South,Wallet
111111,2020-05-29,C0684,Customer_684,P013,Gaming Keyboard,Electronics,2,1193,2386,North,Credit Card
111112,2018-08-11,C0544,Customer_544,P010,Office Chair,Furniture,1,1503,1503,West,NetBanking
111113,2019-05-03,C0672,Customer_672,P011,Water Bottle,Home,1,323,323,West,Credit Card
111114,2021-05-27,C1385,Customer_1385,P002,Laptop Sleeve,Accessories,1,512,512,East,Credit Card
111115,2018-06-21,C0039,Customer_39,P015,LED Monitor,Electronics,4,2207,8828,North,Cash on Delivery
111116,2022-04-29,C0332,Customer_332,P003,Bluetooth Speaker,Electronics,1,872,872,North,Debit Card
111117,2023-03-13,C1349,Customer_1349,P010,Office Chair,Furniture,4,1898,7592,South,NetBanking
111118,2021-01-12,C1175,Customer_1175,P005,Smartwatch,Electronics,2,1137,2218,Central,Cash on Delivery
111119,2019-05-19,C0244,Customer_244,P014,Backpack,Accessories,2,680,1360,North,UPI
111120,2020-09-06,C0851,Customer_851,P007,Desk Lamp,Home,1,727,727,South,EMI
111121,2020-11-18,C1010,Customer_1010,P018,Smartphone Case,Accessories,1,858,858,East,Credit Card
111122,2019-03-31,C1577,Customer_1577,P012,T-Shirt,Apparel,3,305,915,East,Credit Card
111123,2023-11-01,C1484,Customer_1484,P018,Smartphone Case,Accessories,1,922,922,East,UPI
111124,2019-05-02,C0047,Customer_47,P001,Wireless Mouse,Electronics,1,361,361,North,NetBanking
111125,2019-12-20,C0123,Customer_123,P007,Desk Lamp,Home,2,712,1424,Central,Debit Card
111126,2023-12-13,C0225,Customer_225,P010,Office Chair,Furniture,2,1426,2852,West,NetBanking
111127,2023-10-01,C0956,Customer_956,P011,Water Bottle,Home,1,390,371,West,Cash on Delivery
111128,2021-01-26,C1323,Customer_1323,P005,Smartwatch,Electronics,3,1661,4817,Central,Debit Card
111129,2023-07-18,C1276,Customer_1276,P002,Laptop Sleeve,Accessories,1,492,492,East,Cash on Delivery
